STATE/UT,DISTRICT,TEHSIL,VILLAGE,SITE,WELL DEPTH,AQUIFER,pH,electrical conductivity,TDS (mg/l),Total Hardness (mg/l),Calcium (mg/l),Magnesium (mg/l),Sodium (mg/l),Potassium (mg/l),Carbonate (mg/l),Bicarbonate (mg/l),Sulphate (mg/l),Chloride (mg/l),Fluoride (mg/l),Nitrate (mg/l),LATITUDE,LONGITUDE,WELL TYPE,Jan-23,Mar-22,Aug-22,Nov-22
Odisha,Sonapur,Dunguripali,Gajabandhu,Gajabandhu,67.99,Qtz./Schist,6.409483738,75.70609746,1208.148009,97.98998614,126.998,18.13367928,123.008365,8.313219523,167.8366338,68.1224611,270.0831573,90.310851,4.782059745,41.9834664,21.0153,83.6589,Dug Well,0.71,0.82,0.69,1.02
Odisha,Sonapur,Dunguripali,Gambharipalli,Gambharipalli,67.99,Qtz./Schist,6.409483738,1331.102564,232.1890353,123.8200711,126.998,18.56314002,123.008365,9.195090825,74.46104161,85.06681175,390.7971114,103.4629832,4.65030765,41.62101276,21.0469,83.5347,Dug Well,0.96,0.87,0.75,1.17
Odisha,Sonapur,Dunguripali,Ichhapur,Ichhapur1,67.99,Qtz./Schist,6.409483738,86.6081854,451.4044043,125.6075071,126.998,20.71446488,123.008365,8.93692185,53.31367199,77.2033739,297.1518332,53.96047113,4.276515,26.04835342,21.0375,83.4647,Dug Well,1.9,1.4,0.91,1.26
Odisha,Sonapur,Dunguripali,Karlajuri,Karlajuri,67.99,Qtz./Schist,6.409483738,225.022038,649.476047,103.5696315,126.998,18.18679402,123.008365,13.87750557,53.79636062,63.7638663,297.5051758,89.77266197,0.141171837,41.15383784,21.0117,83.4653,Dug Well,4.5,6.96,0.59,1.89
Odisha,Sonapur,Dunguripali,Samalaichuan,Samalaichuan,67.99,Qtz./Schist,6.409483738,85.8496423,1123.585428,130.6450739,126.998,19.49861904,123.008365,8.269021805,57.92672827,62.99745153,229.5656859,97.41091182,0.062974238,49.72889952,21.0611,83.5981,Dug Well,3.15,2,1.25,1.91
Odisha,Sonapur,Dunguripali,Sarasmal,Sarasmal,67.99,Qtz./Schist,6.409483738,152.8500424,444.9733004,115.2317254,126.998,19.0321237,123.008365,8.29908472,153.0873183,88.86360975,217.7630352,84.25453885,0.273711874,20.66492509,21.1167,83.6661,Dug Well,2,2.28,0.5,0.23
Odisha,Sonapur,Sonepur,Arjunpur,Arjunpur,67.99,Qtz./Schist,6.409483738,998.358264,731.953172,109.5394891,126.998,19.17459314,123.008365,9.786082236,167.5342532,78.75571495,257.8525526,64.55359163,2.568608453,48.8274159,20.8544,83.8228,Dug Well,4.55,5.24,1.08,4.05
Odisha,Sonapur,Sonepur,Bagduli,Bagduli,67.99,Qtz./Schist,6.409483738,235.4481501,289.7433999,267.5075152,126.998,18.08856428,123.008365,10.30861393,82.38532378,80.5932788,345.982856,85.9139017,4.556139645,44.90318559,20.8167,83.7633,Dug Well,4.33,5.63,1.33,2.73
Odisha,Sonapur,Sonepur,Borumunda,Borumunda,67.99,Qtz./Schist,6.409483738,271.554337,1357.741472,281.6951248,126.998,18.98096067,123.008365,12.71562558,70.42307521,41.35288056,295.0847564,64.38203369,1.619613078,33.90399895,20.9425,83.77,Dug Well,4.99,5.88,0.86,3.74
Odisha,Sonapur,Sonepur,Dhurakhaman,Dhurakhaman,67.99,Qtz./Schist,6.409483738,101.0248738,714.1500221,127.9377709,126.998,20.2783383,123.008365,11.38547575,86.1541569,87.6845554,293.288362,50.1607267,0.277600043,33.28234353,20.8881,83.8164,Dug Well,1.56,1.54,0.59,1.45
Odisha,Sonapur,Sonepur,Khaliapali,Khaliapali,67.99,Qtz./Schist,6.409483738,106.163858,750.528749,104.857083,126.998,18.21906688,123.008365,12.57219904,54.85062476,84.04440255,247.4209344,54.02665171,0.444033781,43.76389764,20.8969,83.7575,Dug Well,5.76,7.65,2.02,3.51
Odisha,Sonapur,Sonepur,Nandanamal,Nandanamal,67.99,Qtz./Schist,6.409483738,249.8155567,124.2097152,331.9763772,126.998,19.11007702,123.008365,7.613348263,59.50365048,73.75212865,298.4401178,99.54705913,4.18607483,40.50023677,20.8744,83.8222,Dug Well,4.15,4.5,0.62,1.52
Odisha,Sonapur,Tarbha,Palsapadar,Palsapadar,67.99,Qtz./Schist,6.409483738,181.6092574,768.9596342,138.8912245,126.998,18.97229964,123.008365,9.707791835,167.5338044,41.85840997,309.0866241,59.504633,0.111472765,45.08191367,20.6522,83.6508,Dug Well,2.14,3.44,2.24,2.54
Odisha,Sonapur,Tarbha,Sargaj,Sargaj 1,67.99,Qtz./Schist,6.409483738,54.1114669,422.7236273,141.1280775,126.998,20.25480193,123.008365,7.170163047,180.8591391,84.0995002,203.9667207,56.185234,0.430681012,43.5491717,20.7069,83.6719,Dug Well,5.88,6.18,4.88,2.38
Odisha,Sonapur,Ulunda,Binika,Binika,67.99,Qtz./Schist,6.409483738,254.7290398,829.0378358,126.6390112,126.998,19.45817744,123.008365,11.139582,85.54605625,86.5750578,381.566236,113.5730858,0.301421986,42.63923046,21.0294,83.8125,Dug Well,2.88,2.53,0.25,2.38
Odisha,Sonapur,Ulunda,Danipani,Danipali,67.99,Qtz./Schist,6.409483738,65.1136586,715.2271805,131.893536,126.998,19.26047073,123.008365,10.64897322,50.66459364,53.81346944,204.8902903,79.71308615,1.735423478,47.22461239,21.0467,83.8,Dug Well,2.32,3.9,0.65,1.62
Odisha,Sonapur,Ulunda,Kotasamalai,Kotasamalai,67.99,Qtz./Schist,6.409483738,150.8843841,758.76321,137.9161864,126.998,20.73318231,123.008365,11.37573278,74.60821144,108.0286153,213.8631532,91.22411911,0.038354483,44.63465423,21.0111,83.9528,Dug Well,3.93,4.17,0.11,2.13
Odisha,Sonapur,Ulunda,Mahada,Mahada,67.99,Qtz./Schist,6.409483738,115.1606245,667.6056993,119.0444475,126.998,20.10572587,123.008365,11.16494727,202.3888012,67.3776049,281.7479319,80.2282242,0.046618283,36.57013379,20.8608,83.9642,Dug Well,4.7,5.71,0.88,1.4
Odisha,Sonapur,Ulunda,Metakani,Metakani,67.99,Qtz./Schist,6.409483738,94.7925668,667.4937778,124.0471363,126.998,19.32017289,123.008365,13.35588686,82.0332244,60.71304375,353.5937142,80.614566,1.004338727,73.50853603,20.8608,83.9642,Dug Well,3.47,2.14,0.64,2.02
Odisha,Sonapur,Ulunda,Naikpada,Naikpada,67.99,Qtz./Schist,6.409483738,231.8216079,112.6429436,125.725716,126.998,20.54159308,123.008365,12.60528507,184.4467514,61.54292435,271.7284123,93.5700679,1.091801762,44.37160861,20.9131,83.9111,Dug Well,4.08,5.38,0.42,2.51
Odisha,Sonapur,Ulunda,Phulmuthi,Phulmuthi,67.99,Qtz./Schist,6.409483738,61.22108988,126.0175619,123.1804941,126.998,18.7703679,123.008365,7.035960235,154.5431031,66.0462119,239.5547548,77.58982354,4.888833756,45.86023818,20.995,83.7922,Dug Well,3.87,3.71,0.42,2.57
Odisha,Sonapur,Ulunda,S Patrapali,S Patrapali,67.99,Qtz./Schist,6.409483738,114.5381254,144.0337364,199.1531862,126.998,19.14234026,123.008365,12.98011079,59.13407297,52.20508601,325.6900781,61.63765092,1.802646546,44.01620156,21.1358,83.8781,Dug Well,5.76,6.55,0.95,4.55
Odisha,Sonapur,Ulunda,Sonepur,Sonepur,67.99,Qtz./Schist,6.409483738,1336.057971,153.801042,102.4368614,126.998,19.60887965,123.008365,10.42225773,54.05525041,67.35341212,296.7053282,106.0517358,4.253638115,40.32555043,20.8522,83.9042,Dug Well,5.26,6.29,1.15,3.74
Odisha,Sundargarh,Balisankara,Kinjrikela,Kinjrikela,67.99,Qtz./Schist,6.409483738,150.627627,107.8620386,121.5284605,126.998,19.78779792,123.008365,9.888940538,74.28713894,61.2856232,221.5087368,59.91794918,0.533435513,48.91452289,22.2778,83.9472,Dug Well,3.88,5.55,0.8,2.15
Odisha,Sundargarh,Balisankara,Talsara,Talsara,67.99,Qtz./Schist,6.409483738,45.71235632,597.0698631,179.4009906,126.998,19.4785558,123.008365,8.918003726,80.94107312,130.9457125,377.9725569,105.6948378,0.073835598,31.1683142,22.3617,84.1006,Dug Well,2.63,4.43,0.93,1.45
Odisha,Sundargarh,Baragaon,Bargaon,Bargaon,67.99,Qtz./Schist,6.409483738,208.9067821,160.9335678,122.0805098,126.998,18.8387149,123.008365,13.48204839,84.46326807,72.00235702,363.2857161,111.2392698,2.547947373,43.40445221,22.1728,84.3056,Dug Well,3.4,4.05,0.75,2.1
Odisha,Sundargarh,Baragaon,Deokaranpur,Deokaranpur,67.99,Qtz./Schist,6.409483738,114.3034862,124.1957698,98.67551832,126.998,19.57024858,123.008365,9.302632141,97.20479664,65.56189865,215.5390525,106.3159347,4.823446535,45.39345481,22.1533,84.2378,Dug Well,5.3,5.8,1.6,2.9
Odisha,Sundargarh,Baragaon,Ekma,Ekma,67.99,Qtz./Schist,6.409483738,197.872027,560.1535581,113.7834911,126.998,18.68080786,123.008365,7.930126644,50.52031785,85.11357345,270.4210287,108.9219664,0.281410663,49.93160171,22.2886,84.3081,Dug Well,3.6,3.5,0.3,2
Odisha,Sundargarh,Baragaon,Panderpali,Panderpali,67.99,Qtz./Schist,6.409483738,79.39560224,1686.244602,111.3208588,126.998,19.39693193,123.008365,10.79408035,168.5142094,93.11307428,287.7509052,43.41034724,1.750143113,49.35398029,22.1517,84.2325,Dug Well,8.15,8.5,8,7.15
Odisha,Sundargarh,Baragaon,Sahajbahal,Shahajbahal,67.99,Qtz./Schist,6.409483738,2449.545708,189.5755194,134.3669431,126.998,19.8725515,123.008365,8.836233075,62.76133591,79.82906225,371.5720786,98.46473803,0.021275508,48.14795247,22.2069,84.4144,Dug Well,3.5,4.85,0.4,1.9
Odisha,Sundargarh,Bisra,Bondamunda,Bondamunda,67.99,Qtz./Schist,6.409483738,201.5575902,1687.823951,117.4173865,126.998,19.84872148,123.008365,9.585286849,168.5621913,86.44558645,207.6581889,65.83301115,2.52223314,41.30387923,22.2394,84.9597,Dug Well,1.7,2.63,0.1,0.45
Odisha,Sundargarh,Bisra,Rourkela Urban,R-01 Jalda C-Block,67.99,Qtz./Schist,6.409483738,51.8331368,302.9853096,227.9180554,126.998,18.61887934,123.008365,9.359521235,81.72871819,57.10507517,296.3135606,104.654069,0.588003854,31.17339813,22.1931,84.8625,Dug Well,1.15,1.7,0.35,0.5
Odisha,Sundargarh,Bisra,Uditnagar(Rkl),Uditnagar(rkl),67.99,Qtz./Schist,6.409483738,179.3142856,389.0734455,148.5778474,126.998,19.37492711,123.008365,13.54715214,81.98850786,78.17533995,256.1252643,85.66404459,4.424555869,42.27559361,22.2264,84.8378,Dug Well,0.42,0.6,0.37,0.44
Odisha,Sundargarh,Hemgir,Balichuan,Balichuan,67.99,Qtz./Schist,6.409483738,1348.212792,574.0902106,236.2438329,126.998,18.28656461,123.008365,10.43267408,52.90537395,84.98209272,209.0133822,56.05174588,0.090256459,43.3366159,22.0556,83.8333,Dug Well,1.85,2.65,0.75,1.25
Odisha,Sundargarh,Hemgir,Durubaga,Durubaga,67.99,Qtz./Schist,6.409483738,80.576858,1373.621448,151.6960214,126.998,19.85557408,123.008365,10.47654366,87.01446993,89.43031755,257.7406724,86.05929247,0.068805086,44.51111329,21.9706,83.7597,Dug Well,3.71,3.7,1.6,2.6
Odisha,Sundargarh,Hemgir,Garjan Bahal,Garjan Bahal,67.99,Qtz./Schist,6.409483738,94.41740534,720.9499814,147.2478191,126.998,19.74142925,123.008365,9.510476267,52.29686926,90.07544685,203.6433989,49.64620876,4.77554427,41.47278177,22.0117,83.7661,Dug Well,0.95,2.65,0.55,0.55
Odisha,Sundargarh,Kuanrmunda,Kuarmunda,Kuarmunda,67.99,Qtz./Schist,6.409483738,69.8741423,434.5415247,107.2389709,126.998,20.29207023,123.008365,10.3010405,194.4728739,75.13584843,201.0735397,97.27269158,4.101625525,40.64414648,22.2833,84.7708,Dug Well,4.5,5.3,1,2.8
Odisha,Sundargarh,Kuanrmunda,Kumajharia,Kumajharia,67.99,Qtz./Schist,6.409483738,69.5174998,346.5104252,103.721218,126.998,19.09326458,123.008365,9.437116542,94.62489567,73.3173925,207.7030408,48.53448099,0.572762964,44.46864947,22.355,84.7458,Dug Well,2.5,2.5,0.8,1.7
Odisha,Sundargarh,Kutra,Birangatoli,Birangatoli,67.99,Qtz./Schist,6.409483738,850.624114,734.4957979,92.11776992,126.998,17.54452455,123.008365,12.49213443,163.8560394,73.76432138,209.7892042,45.54820804,0.115588981,48.38114641,22.2108,84.4011,Dug Well,5.1,8.05,0.45,2.7
Odisha,Sundargarh,Kutra,Kutra,Kutra,67.99,Qtz./Schist,6.409483738,817.5616548,337.91343,74.66469993,126.998,20.44897475,123.008365,10.86830537,57.56495401,57.7853157,227.8147739,47.06612972,0.949739286,44.29784959,22.2297,84.4567,Dug Well,4.12,4.87,0.92,3.57
Odisha,Sundargarh,Kutra,Laxmipos,Laxmipos 1,67.99,Qtz./Schist,6.409483738,867.729922,1051.572716,210.8520665,126.998,20.26389006,123.008365,9.344030773,83.29313138,69.94468065,240.792979,82.0062046,4.994784775,48.78214562,22.2939,84.5233,Dug Well,2.1,2.65,0.5,1.5
Odisha,Sundargarh,Lathikata,Banki,Banki,67.99,Qtz./Schist,6.409483738,370.226007,876.8703188,214.1249579,126.998,20.27920786,123.008365,8.020773523,57.51957111,78.4036476,216.7078073,57.7703867,0.072725456,47.17605394,22.0944,84.8897,Dug Well,7.25,7.8,3.2,5.2
Odisha,Sundargarh,Lathikata,Chandiposh,Chandiposh,67.99,Qtz./Schist,6.409483738,247.488313,298.8525017,160.3527689,126.998,18.16582183,123.008365,7.629444957,73.86280851,60.7964201,234.4845628,72.14014764,0.017518503,33.32578297,22.025,84.9194,Dug Well,2.26,1.86,0.1,0.56
Odisha,Sundargarh,Lathikata,Lathikata,Lathikata,67.99,Qtz./Schist,6.409483738,189.7856305,842.8866292,136.6643394,126.998,19.68172699,123.008365,13.65978246,84.48840338,89.0691872,249.2916995,61.37390843,4.46594109,39.71433929,22.1294,84.8822,Dug Well,1.2,2.4,0.1,0.07
Odisha,Sundargarh,Lephripara,Lefripada,Lefripada,67.99,Qtz./Schist,6.409483738,85.4215026,623.5755249,224.9563849,126.998,18.9162478,123.008365,9.47876486,181.8027044,88.09759348,213.2541556,76.88877317,4.810588215,41.79989822,22.1161,83.8194,Dug Well,9.96,9.86,5.26,7.91
Odisha,Sundargarh,Lephripara,Lokedega,Lokedega,67.99,Qtz./Schist,6.409483738,164.8582117,379.9601422,468.7082655,126.998,17.49716946,123.008365,7.399178454,75.65431502,88.39109664,299.6329578,57.9555337,4.398538044,48.48866243,22.0844,83.8406,Dug Well,4.6,6.3,1.9,3.2
Odisha,Sundargarh,Nuagaon,Birmitrapur,Birmitrapur,67.99,Qtz./Schist,6.409483738,95.2268442,738.1063248,265.8636252,126.998,19.91192817,123.008365,12.47625096,78.16520931,52.93039655,238.0439178,90.13285422,0.135382546,47.89863065,22.4103,84.7311,Dug Well,2.8,3.4,1.1,1.55
Odisha,Sundargarh,Rajagangapur,Bihabandh Chawk,Bihabandh Chawk,67.99,Qtz./Schist,6.409483738,210.6249461,1478.903829,20.27577455,126.998,19.21603682,123.008365,7.719191936,74.35647003,66.8419629,230.1223161,92.18080024,0.49677468,48.26149062,22.2767,84.5242,Dug Well,8.05,8.85,8.75,6.55
Odisha,Sundargarh,Subdega,Alikera,Alikera,67.99,Qtz./Schist,6.409483738,123.0732873,615.1136674,129.6096487,126.998,19.50246176,123.008365,13.06030678,93.77978654,132.0925694,221.5168892,42.27020123,4.07216431,45.09882845,22.1931,84.0181,Dug Well,8.64,9.59,7.79,8.24
Odisha,Sundargarh,Subdega,Panchomahala,Panchomahala 1,67.99,Qtz./Schist,6.409483738,738.394812,694.8344141,105.0959276,126.998,17.28348044,123.008365,7.265272812,158.0646951,123.9851572,234.4170742,66.89048727,0.017470367,31.69653009,22.2069,84.1119,Dug Well,3.15,3.35,0.8,1.95
Odisha,Sundargarh,Subdega,Sabdega,Sabdega,67.99,Qtz./Schist,6.409483738,88.9789618,869.9385661,139.4512875,126.998,20.13482309,123.008365,8.26432784,69.85063721,51.57241402,359.678367,51.06815716,4.043267965,41.63042052,22.2861,84.0944,Dug Well,2.44,2.74,0.54,1.47
Odisha,Sundargarh,Subdega,Sundargarh,Sundargarh,67.99,Qtz./Schist,6.409483738,1136.714327,620.7129984,58.16259291,126.998,20.10996775,123.008365,8.743290837,172.6599897,69.73128655,313.5866074,60.40471633,4.422763138,32.38351536,22.1203,84.0383,Dug Well,3.56,3.71,2.91,3.21
Odisha,Sundargarh,Sundargarh,Badbahal,Badbahal,67.99,Qtz./Schist,6.409483738,78.05603632,505.8746782,137.6191671,126.998,19.52835747,123.008365,7.676366339,198.7344227,127.8925681,208.6410075,91.68590402,0.416072176,42.79229394,22.0117,84.0333,Dug Well,1.8,4.7,0.46,1.85
Odisha,Sundargarh,Sundargarh,Barogar,Bargad,67.99,Qtz./Schist,6.409483738,2365.865324,218.4214515,96.93414471,126.998,19.00469294,123.008365,11.43485757,75.35472383,77.28748586,274.8028343,41.67860246,0.504120763,33.16838253,22.0417,84.0631,Dug Well,4.13,5.3,2.15,2.9
Odisha,Sundargarh,Sundargarh,Bhasma,Bhasma,67.99,Qtz./Schist,6.409483738,111.6344186,1483.779956,96.34091548,126.998,20.36356278,123.008365,9.991787077,169.0174266,74.76451319,229.7682569,102.5306407,0.045605319,47.83285438,21.9575,84.0375,Dug Well,3.5,5.5,1.3,2.5
Odisha,Sundargarh,Sundargarh,Jagimal,Jagimal,67.99,Qtz./Schist,6.409483738,530.2189065,517.5479009,132.9546395,126.998,20.05686593,123.008365,8.442169303,72.90028018,90.8508146,203.2944729,41.18115944,0.077941202,46.82184305,21.9894,83.9764,Dug Well,2.85,2.35,0.75,1.9
Odisha,Sundargarh,Sundargarh,Karamdihi,Karamdihi,67.99,Qtz./Schist,6.409483738,40.3240554,761.8336262,111.3940417,126.998,18.68561233,123.008365,11.30875632,69.25788042,71.8113615,272.1672538,72.02389141,0.543696177,45.80287674,22.1528,84.1039,Dug Well,4.17,6.04,1.24,2.62
Odisha,Sundargarh,Sundargarh,Ledhimang,Ledhimang,67.99,Qtz./Schist,6.409483738,259.7830166,886.8296383,282.6536111,126.998,18.00229146,123.008365,9.639801599,50.96864916,71.0601922,222.4564964,88.66274086,0.999160905,46.78612668,22.0581,84.1911,Dug Well,4.6,6.1,0.72,2.4
Odisha,Sundargarh,Sundargarh,Medinipur,Medinipur,67.99,Qtz./Schist,6.409483738,1120.179125,452.5982377,80.14305162,126.998,18.50807676,123.008365,7.067591427,57.7438002,85.30713725,396.1071232,75.12597307,1.943606744,42.22209222,22.0647,84.0608,Dug Well,7.25,8.2,1.8,4.4
Odisha,Sundargarh,Sundargarh,Moshani Kani,Moshani Kani,67.99,Qtz./Schist,6.409483738,62.16721254,244.5649861,134.6528793,126.998,19.28020562,123.008365,7.483558256,58.51949303,88.23841695,363.6876862,72.72748151,0.136000079,35.61875031,22.2594,83.9956,Dug Well,3.3,4.7,0.5,2
Odisha,Sundargarh,Sundargarh,Rabandihi,Rabandihi,67.99,Qtz./Schist,6.409483738,156.5015215,1899.290215,98.31169226,126.998,18.91523491,123.008365,11.62190678,195.5866297,40.8256821,202.9430852,96.97424749,4.563589265,40.24581401,22.01,84.2369,Dug Well,4.9,7.4,2,3.15
Odisha,Sundargarh,Tangarapali,Balijori,Balijori,67.99,Qtz./Schist,6.409483738,3636.680751,425.3282017,113.5724801,126.998,20.16173903,123.008365,7.38221584,87.69304278,83.4000964,335.355865,44.6921817,0.019257151,43.68462239,22.13,83.8869,Dug Well,3.35,4.1,2.35,2.7
Odisha,Sundargarh,Tangarapali,Katra,Katra (Limidihi Para),67.99,Qtz./Schist,6.409483738,61.68469076,696.6497876,99.46865395,126.998,17.9902436,123.008365,13.76072987,72.6753778,89.83258712,344.5914067,87.49553295,1.009284598,40.15431513,22.1342,83.9314,Dug Well,6.45,9.2,4.25,5.1
Odisha,Sundargarh,Tangarapali,Mahulapali,Mahulapali 1,67.99,Qtz./Schist,6.409483738,2423.419584,230.2620821,112.0588827,126.998,19.06271476,123.008365,9.269380492,89.62921681,86.42909904,255.2161296,61.88193281,0.04635015,30.06934793,22.1028,83.9694,Dug Well,3.8,4.8,1.46,2.5
Odisha,Sundargarh,Tangarapali,Rangiamunda,Rangiamunda,67.99,Qtz./Schist,6.409483738,235.5186739,427.227142,137.6076894,126.998,19.78504592,123.008365,11.18847635,78.53556571,64.7591589,205.3516567,61.43878738,0.034928272,47.42791218,22.1042,83.9583,Dug Well,2.89,5.29,0.21,0.99
Puducherry,Karaikal,Karaikal,Karaikal,Karaikal Dw,66.8,Unconfined,6.409483738,75.1623263,491.0111116,155.3340925,126.998,19.53536555,123.008365,12.89973102,190.0158257,136.3731108,313.2721451,40.79518683,4.551359225,36.36294238,10.9322,79.8314,Dug Well,4.17,2.43,4.02,3.92
Puducherry,Karaikal,Karaikal,Kilakasakudi,Kilakasakudi,66.8,Unconfined,6.409483738,257.9982098,139.8720814,109.0703655,126.998,18.61183682,123.008365,8.810071657,96.55205954,52.18674813,311.9266758,82.64560245,0.268848595,36.45362833,10.9333,79.8417,Dug Well,3.26,2,3.03,2.56
Puducherry,Karaikal,Karaikal,Kottucherry,Kottucherry,66.8,Unconfined,6.409483738,108.1964915,359.554663,108.1176358,126.998,19.2471886,123.008365,9.187283623,96.25762354,41.46888723,202.6247828,87.9735019,0.279300492,47.94922271,10.9583,79.8167,Dug Well,3.95,2.59,3.67,3.11
Puducherry,Karaikal,Tirunallar,Thirunallur,Thirunallur,66.8,Unconfined,6.409483738,234.242162,1635.387285,165.3857041,126.998,18.8699778,123.008365,12.19881554,53.69129721,78.0061262,224.1379756,81.64420873,4.09152151,45.08960107,10.9261,79.7922,Dug Well,2.1,1.84,2.44,2.32
Puducherry,Puducherry,Puducherry,Kattukuppam,Kattukuppam,66.8,Unconfined,6.409483738,224.8375279,378.6434026,139.7335351,126.998,19.97915314,123.008365,10.13738064,173.2089818,81.99044405,212.4364918,104.9655781,0.025450669,30.23528005,11.8,79.7833,Dug Well,1.6,2.01,2.31,1.16
Puducherry,Puducherry,Puducherry,M.N.Kuppam,M.N.Kuppam,66.8,Unconfined,6.409483738,61.43128136,219.8332836,218.5586591,126.998,18.695202,123.008365,12.78892998,97.40400158,67.60419054,206.7278616,41.31743792,0.087053527,45.15574016,11.9,79.8167,Dug Well,6.3,3.29,6.55,6.04
Puducherry,Puducherry,Puducherry,Pondicherry,Pondicherry,66.8,Unconfined,6.409483738,781.7695945,278.5846997,127.4294304,126.998,18.62389753,123.008365,12.12870031,57.95487049,91.50416752,218.0145914,102.162411,4.735543888,85.95116064,11.9119,79.8233,Dug Well,3.9,2.77,4.82,3.4
Puducherry,Puducherry,Puducherry,Reddichavadi,Reddichavadi,66.8,Unconfined,6.409483738,136.9225113,197.0052903,182.8783451,126.998,18.37482488,123.008365,9.928984507,200.5175681,87.72976504,287.3500723,77.3851273,4.1585937,43.14049592,11.8833,79.7667,Dug Well,2.95,2.6,3.64,2.26
Puducherry,Puducherry,Puducherry,Villianur,Villianur,66.8,Unconfined,6.409483738,1195.761975,342.1335517,135.5929273,126.998,18.38901014,123.008365,8.934499634,93.75340656,73.94951035,285.7611042,103.5654781,4.949940345,45.26865997,11.9167,79.7583,Dug Well,3.6,3.16,5.3,4.2
Punjab,Amritsar,Rayya,Beas,Beas07,66.74,Unconfined to Semi Confined,6.409483738,10257.46378,248.6548312,192.1323474,126.998,18.81830093,123.008365,9.750775344,70.14990534,71.18543155,263.3418345,79.10621411,4.27468354,42.48861653,31.5153,75.3,Dug Well,15.05,15.59,15.12,14.99
Punjab,Amritsar,Tarsika,Naya Tandel,Nawan Tanal- Pz,65.06,Unconfined to Semi Confined,6.409483738,763.3880248,726.2589864,107.2902783,126.998,18.88654975,123.008365,11.3773457,92.57119402,88.9559663,223.4999353,89.56737298,4.066200635,35.94565856,31.6667,75.1639,Tube Well,12.72,13.76,14.13,12.87
Punjab,Amritsar,Verka,Amritsar,Amritsar,51.735,Unconfined to Semi Confined,6.409483738,1356.869212,583.4172775,148.3270919,126.998,20.0769149,123.008365,7.833764377,56.34625879,93.15253368,309.4926601,76.71712443,0.161648524,47.36207237,31.6333,74.875,Dug Well,26.38,25.96,26.78,26.89
Punjab,Barnala,Mahal Kalan,Mahal Kalan,Mahal Kalan-Pz,76,"Unconfined, Confined & Leaky Confined",6.409483738,48.03090195,233.447725,113.5514125,126.998,18.89132897,123.008365,10.80916347,66.94853443,72.99302006,294.8530657,92.30699898,4.650703969,37.89158659,30.5228,75.5592,Tube Well,40.39,38.67,40.07,40.79
Punjab,Barnala,Sehna,Bhadaur,Bhadaur-Pz,66.64,Unconfined to Semi Confined,6.409483738,213.4927343,962.4269732,145.0624832,126.998,19.81457426,123.008365,10.34156465,50.80165619,104.6653903,205.650821,52.7244169,1.083614602,48.76405426,30.475,75.3217,Tube Well,35.54,34.29,35.65,36.09
Punjab,Bathinda,Bathinda,Ablu,Ablu,67.7315,Unconfined to Semi Confined,6.409483738,35.9071462,247.353153,132.2075067,126.998,19.69526212,123.008365,7.180769462,51.96849868,73.0154941,222.580364,73.70705203,0.5778586,49.66940243,30.3389,74.7897,Dug Well,13.37,13.73,15.94,15.17
Punjab,Bathinda,Bathinda,Balluana,Balluana-Pz,75.7415,Unconfined to Semi Confined,6.409483738,93.4441059,234.3788598,190.4580638,126.998,19.47447645,123.008365,13.21848097,93.30702557,76.21293455,392.6534736,97.37230824,4.779836681,49.52538663,30.2289,74.7881,Tube Well,6.27,5.98,6.84,6.46
Punjab,Bathinda,Bathinda,Ganga,Ganga-Pz,62.0515,Unconfined to Semi Confined,6.409483738,1134.633493,462.1348757,267.6545291,126.998,18.17001055,123.008365,12.62322608,98.37980815,116.010963,255.3600582,67.37550893,4.22663746,46.35896378,30.3619,74.8347,Tube Well,16.66,16.72,18.2,17.44
Punjab,Bathinda,Bathinda,Kalyan Sukha,Kalyan Sukha,65.68,Unconfined to Semi Confined,6.409483738,1134.173057,601.7497375,258.0278038,126.998,19.81015872,123.008365,7.351167651,73.18798056,61.4934223,221.6100733,114.7178981,0.267105214,42.15497542,30.3742,75.1089,Bore Well,31.09,28.74,30.21,31.72
Punjab,Bathinda,Bathinda,Kot Shamir,Kot Shamir,88.44,Unconfined to Semi Confined,6.409483738,1001.218809,778.5222915,206.7635811,126.998,18.74719234,123.008365,11.34018029,163.5497509,123.3875022,218.5968176,56.09078046,0.063075772,43.67155025,30.1125,75.0083,Dug Well,15.84,14.81,15.88,15.82
Punjab,Bathinda,Bathinda,Nahinwala,Nahinwala,50.8535,Unconfined to Semi Confined,6.409483738,210.907603,367.643561,129.2450448,126.998,18.37778649,123.008365,9.56577227,169.1939822,122.6614784,307.8835862,109.1239892,0.241226347,42.5849612,30.3056,74.9097,Dug Well,14.68,14.38,15.16,15
Punjab,Bathinda,Maur,Maisar Khana,Maisar Khana-Pz,71.7515,Unconfined to Semi Confined,6.409483738,366.854118,371.4022678,76.90141141,126.998,18.50812206,123.008365,13.19737059,92.74439049,60.26548325,292.3982725,67.49275748,4.22603324,40.57759775,30.1667,74.8333,Tube Well,19.04,18.82,21.51,19.82
Punjab,Bathinda,Nathana,Dialpur Mirza,Dialpur Mirza,65.07,Unconfined to Semi Confined,6.409483738,105.440408,1807.694869,144.1639568,126.998,19.63767385,123.008365,7.019219237,88.41711836,90.88134035,203.1191226,88.29606906,1.793985416,45.58221914,30.3833,75.1333,Dug Well,31.82,32.68,35,33.42
